"datetime","pm25_2","pm25","DEWP","TEMP","PRES","cbwd","Iws","Is","Ir","aqi_category","aqi_category2"
"5/9/2014 23:00",65,64.3455658,5,17,1016,"SE",67.96,0,0,2,"2"
"5/10/2014 0:00",63,62.22208023,5,17,1016,"SE",71.09,0,0,2,"2"
"5/10/2014 1:00",74,73.9654541,5,16,1016,"cv",0.89,0,0,2,"2"
"5/10/2014 2:00",74,73.37728119,5,16,1016,"SE",1.79,0,0,2,"2"
"5/10/2014 3:00",50,49.82765961,5,16,1015,"SE",4.92,0,0,2,"2"
"5/10/2014 4:00",28,27.16909981,5,15,1016,"SE",8.05,0,0,1,"1"
"5/10/2014 5:00",30,29.58334351,5,14,1016,"cv",0.89,0,0,1,"1"
"5/10/2014 6:00",47,46.45835876,6,14,1016,"cv",1.78,0,0,2,"2"
"5/10/2014 7:00",52,51.3568573,7,15,1017,"cv",2.67,0,0,2,"2"
"5/10/2014 8:00",47,46.11812592,6,16,1017,"SE",1.79,0,0,2,"2"
"5/10/2014 9:00",60,59.04244614,7,17,1017,"SE",6.71,0,0,2,"2"
"5/10/2014 10:00",56,55.93044281,7,17,1017,"SE",9.84,0,0,2,"2"
"5/10/2014 11:00",59,58.26021957,7,17,1017,"SE",12.97,0,0,2,"2"
"5/10/2014 12:00",61,60.20161819,7,18,1017,"NE",4.02,0,0,2,"2"
"5/10/2014 13:00",75,74.84850311,8,19,1016,"SE",1.79,0,0,2,"2"
"5/10/2014 14:00",57,56.18227005,7,19,1016,"SE",3.58,0,0,2,"2"
"5/10/2014 15:00",54,53.73159409,7,20,1015,"NE",1.79,0,0,2,"2"
"5/10/2014 16:00",48,47.65452957,7,20,1015,"NE",3.58,0,0,2,"2"
"5/10/2014 17:00",61,60.55595779,6,20,1015,"NE",5.37,0,0,2,"2"
"5/10/2014 18:00",80,79.91130066,8,19,1014,"SE",1.79,0,0,3,"3"
"5/10/2014 19:00",60,59.29623795,5,19,1014,"SE",4.92,0,0,2,"2"
"5/10/2014 20:00",52,51.04254913,3,19,1015,"SE",6.71,0,0,2,"2"
"5/10/2014 21:00",37,36.10060883,1,19,1016,"SE",10.73,0,0,2,"2"
"5/10/2014 22:00",56,55.82376862,3,17,1016,"SE",14.75,0,1,2,"2"
"5/10/2014 23:00",66,65.30763245,6,14,1017,"SE",16.54,0,2,2,"2"
"5/11/2014 0:00",59,58.7093544,9,12,1016,"NE",1.79,0,3,2,"2"
"5/11/2014 1:00",60,59.04067993,9,11,1015,"NE",4.92,0,4,2,"2"
"5/11/2014 2:00",61,60.38145447,9,10,1014,"NW",4.92,0,5,2,"2"
"5/11/2014 3:00",54,53.17146683,9,10,1012,"NW",8.94,0,6,2,"2"
"5/11/2014 4:00",42,41.75917435,9,10,1011,"NE",5.81,0,7,2,"2"
"5/11/2014 5:00",43,42.19257355,9,11,1011,"NE",10.73,0,8,2,"2"
"5/11/2014 6:00",42,41.75525665,10,11,1010,"NE",15.65,0,9,2,"2"
"5/11/2014 7:00",13,12.56008911,10,11,1009,"NE",19.67,0,10,1,"1"
"5/11/2014 8:00",20,19.64937592,10,11,1009,"NE",23.69,0,11,1,"1"
"5/11/2014 9:00",14,13.23203278,10,11,1009,"NE",27.71,0,12,1,"1"
"5/11/2014 10:00",31,30.28398705,10,11,1008,"NE",32.63,0,13,1,"1"
"5/11/2014 11:00",45,44.51343918,10,12,1007,"NW",4.92,0,14,2,"2"
"5/11/2014 12:00",27,26.46406364,10,12,1006,"NW",9.84,0,15,1,"1"
"5/11/2014 13:00",16,15.21464252,10,12,1005,"NW",14.76,0,16,1,"1"
"5/11/2014 14:00",21,20.25880432,10,13,1004,"NW",19.68,0,17,1,"1"
"5/11/2014 15:00",25,24.45571709,10,13,1003,"NW",23.7,0,18,1,"1"
"5/11/2014 16:00",12,11.85110855,10,14,1002,"NW",26.83,0,19,1,"1"
"5/11/2014 17:00",33,-2.901244164,9,14,1002,"NW",30.85,0,0,1,"1"
"5/11/2014 18:00",34,-1.310980797,9,14,1001,"NW",33.98,0,1,1,"1"
"5/11/2014 19:00",31,-4.909788609,9,14,1001,"SE",1.79,0,2,1,"1"
"5/11/2014 20:00",35,34.81066132,10,13,1001,"SE",4.92,0,3,1,"1"
"5/11/2014 21:00",39,38.8853569,10,13,1002,"SE",8.05,0,0,2,"2"
"5/11/2014 22:00",49,48.04348373,10,13,1002,"SE",11.18,0,0,2,"2"
"5/11/2014 23:00",46,45.72144699,10,13,1001,"SE",12.97,0,0,2,"2"
"5/12/2014 0:00",42,41.50585938,10,12,1001,"cv",0.89,0,0,2,"2"
"5/12/2014 1:00",29,28.84562111,10,11,1000,"SE",0.89,0,0,1,"1"
"5/12/2014 2:00",30,29.21318436,10,11,1000,"SE",2.68,0,0,1,"1"
"5/12/2014 3:00",32,31.95359993,10,11,1000,"cv",0.89,0,0,1,"1"
"5/12/2014 4:00",38,37.92618561,9,10,1000,"cv",1.34,0,0,2,"2"
"5/12/2014 5:00",17,16.13513374,8,9,1000,"NW",0.89,0,0,1,"1"
"5/12/2014 6:00",31,30.21661377,10,11,1001,"NW",2.68,0,0,1,"1"
"5/12/2014 7:00",64,63.60289383,12,13,1002,"NW",4.47,0,0,2,"2"
"5/12/2014 8:00",62,61.81242371,12,16,1002,"cv",0.89,0,0,2,"2"
"5/12/2014 9:00",72,71.12848663,11,19,1002,"cv",1.78,0,0,2,"2"
"5/12/2014 10:00",63,62.27184677,10,23,1002,"NW",1.79,0,0,2,"2"
"5/12/2014 11:00",24,23.28300095,5,26,1002,"NW",6.71,0,0,1,"1"
"5/12/2014 12:00",7,6.814173698,3,28,1001,"NW",12.52,0,0,1,"1"
"5/12/2014 13:00",32,-3.253707409,6,29,1000,"SE",8.05,0,0,1,"1"
"5/12/2014 14:00",24,-11.43506336,5,29,1000,"SE",15.2,0,0,1,"1"
"5/12/2014 15:00",33,-2.112150192,6,30,999,"SE",23.25,0,0,1,"1"
"5/12/2014 16:00",13,12.95880985,7,29,999,"SE",31.3,0,0,1,"1"
"5/12/2014 17:00",27,26.29906845,9,29,999,"SE",37.11,0,0,1,"1"
"5/12/2014 18:00",20,19.10487366,9,28,998,"SE",44.26,0,0,1,"1"
"5/12/2014 19:00",38,37.76226044,10,27,999,"SE",50.07,0,0,2,"2"
"5/12/2014 20:00",39,38.25680542,11,26,999,"SE",55.88,0,0,2,"2"
"5/12/2014 21:00",56,55.18837738,12,25,1000,"SE",60.8,0,0,2,"2"
"5/12/2014 22:00",38,37.355896,11,25,1000,"SE",66.61,0,0,2,"2"
"5/12/2014 23:00",38,37.2690506,9,24,1001,"SE",70.63,0,0,2,"2"
"5/13/2014 0:00",8,7.210990906,7,23,1000,"SE",73.76,0,0,1,"1"
"5/13/2014 1:00",17,16.45191765,9,19,1000,"SE",75.55,0,0,1,"1"
"5/13/2014 2:00",35,34.5440979,10,16,1000,"cv",0.89,0,0,1,"1"
"5/13/2014 3:00",7,6.841862679,9,13,1000,"NW",0.89,0,0,1,"1"
"5/13/2014 4:00",40,39.89987946,10,13,1000,"cv",0.45,0,0,2,"2"
"5/13/2014 5:00",34,33.11876297,11,12,1000,"cv",1.34,0,0,1,"1"
"5/13/2014 6:00",58,57.66844177,12,13,1001,"NW",0.89,0,0,2,"2"
"5/13/2014 7:00",53,52.24847794,14,16,1001,"NW",1.78,0,0,2,"2"
"5/13/2014 8:00",92,91.45475006,12,19,1001,"NE",1.79,0,0,3,"3"
"5/13/2014 9:00",92,91.89723969,12,21,1001,"SE",1.79,0,0,3,"3"
"5/13/2014 10:00",86,85.81860352,12,22,1001,"SE",3.58,0,0,3,"3"
"5/13/2014 11:00",103,102.0433655,12,25,1000,"cv",0.89,0,0,3,"3"
"5/13/2014 12:00",89,88.1389389,12,26,1000,"NE",1.79,0,0,3,"3"
"5/13/2014 13:00",91,90.51152802,10,29,999,"NW",3.13,0,0,3,"3"
"5/13/2014 14:00",54,53.7308197,8,30,999,"NW",8.05,0,0,2,"2"
"5/13/2014 15:00",19,18.47156525,1,30,998,"NW",16.99,0,0,1,"1"
"5/13/2014 16:00",24,-11.09679604,-1,31,998,"NW",29.06,0,0,1,"1"
"5/13/2014 17:00",16,15.07994461,0,30,997,"NW",38,0,0,1,"1"
"5/13/2014 18:00",29,-6.574176788,-2,29,997,"NW",46.94,0,0,1,"1"
"5/13/2014 19:00",14,-21.26831627,-2,28,998,"NW",51.86,0,0,1,"1"
"5/13/2014 20:00",24,-11.8077507,-3,27,1000,"NW",57.67,0,0,1,"1"
"5/13/2014 21:00",3,2.112264156,-4,24,1001,"NW",64.82,0,0,1,"1"
"5/13/2014 22:00",24,23.3556881,-5,22,1003,"NW",71.97,0,0,1,"1"
"5/13/2014 23:00",5,4.837650776,-7,22,1003,"NW",81.8,0,0,1,"1"
"5/14/2014 0:00",27,26.2765255,-5,20,1004,"NW",91.63,0,0,1,"1"
"5/14/2014 1:00",15,14.79618359,-5,19,1004,"NW",98.78,0,0,1,"1"
"5/14/2014 2:00",8,7.645976067,-4,18,1004,"NW",106.83,0,0,1,"1"
"5/14/2014 3:00",16,15.86171246,-3,18,1005,"NW",114.88,0,0,1,"1"
"5/14/2014 4:00",31,30.86616135,-2,18,1005,"NW",126.95,0,0,1,"1"
"5/14/2014 5:00",26,25.07374001,-1,18,1006,"NW",136.78,0,0,1,"1"
"5/14/2014 6:00",9,8.309671402,-1,18,1006,"NW",144.83,0,0,1,"1"
"5/14/2014 7:00",28,-7.427462578,-2,19,1007,"NW",153.77,0,0,1,"1"
"5/14/2014 8:00",34,-1.849673748,-2,19,1007,"NW",164.95,0,0,1,"1"
"5/14/2014 9:00",27,26.05947304,-2,20,1007,"NW",176.13,0,0,1,"1"
"5/14/2014 10:00",10,9.814905167,-1,21,1007,"NW",187.31,0,0,1,"1"
"5/14/2014 11:00",8,7.528547764,-1,22,1007,"NW",196.25,0,0,1,"1"
"5/14/2014 12:00",10,9.285887718,0,20,1007,"NW",203.4,0,0,1,"1"
"5/14/2014 13:00",6,5.427052498,-1,22,1006,"NW",210.55,0,0,1,"1"
"5/14/2014 14:00",7,6.516701698,-1,22,1006,"NW",217.7,0,0,1,"1"
"5/14/2014 15:00",5,4.455555439,-1,22,1005,"NW",223.51,0,0,1,"1"
"5/14/2014 16:00",18,17.15582275,-2,22,1004,"cv",4.02,0,0,1,"1"
"5/14/2014 17:00",34,-1.660668373,-3,22,1003,"cv",4.91,0,0,1,"1"
"5/14/2014 18:00",14,13.28160191,-2,22,1003,"SE",1.79,0,0,1,"1"
"5/14/2014 19:00",37,36.88921738,2,18,1003,"cv",0.89,0,0,2,"2"
"5/14/2014 20:00",35,34.55539322,5,14,1004,"cv",1.78,0,0,1,"1"
"5/14/2014 21:00",29,28.01881599,-1,19,1004,"SE",4.02,0,0,1,"1"
"5/14/2014 22:00",13,12.1278801,-2,19,1004,"SE",8.04,0,0,1,"1"
"5/14/2014 23:00",47,46.67760086,2,13,1003,"cv",0.89,0,0,2,"2"
"5/15/2014 0:00",3,2.788381338,4,11,1003,"cv",1.78,0,0,1,"1"
"5/15/2014 1:00",29,28.7072258,5,11,1002,"cv",2.67,0,0,1,"1"
"5/15/2014 2:00",92,91.89307404,5,11,1001,"NE",1.79,0,0,3,"3"
"5/15/2014 3:00",78,77.07529449,6,10,1001,"cv",0.89,0,0,3,"3"
"5/15/2014 4:00",76,75.7720871,5,10,1001,"cv",1.78,0,0,3,"3"
"5/15/2014 5:00",20,19.36419868,4,8,1001,"NW",3.13,0,0,1,"1"
"5/15/2014 6:00",93,92.97834778,6,11,1002,"NW",6.26,0,0,3,"3"
"5/15/2014 7:00",49,48.18047333,5,15,1002,"NW",9.39,0,0,2,"2"
"5/15/2014 8:00",29,28.59252357,4,18,1002,"NW",11.18,0,0,1,"1"
"5/15/2014 9:00",58,57.46828079,3,20,1002,"NE",1.79,0,0,2,"2"
"5/15/2014 10:00",59,58.64633179,5,23,1001,"NE",3.58,0,0,2,"2"
"5/15/2014 11:00",48,47.91940308,0,25,1001,"NE",5.37,0,0,2,"2"
"5/15/2014 12:00",58,57.08919907,0,27,1000,"SE",3.13,0,0,2,"2"
"5/15/2014 13:00",52,51.11826324,1,28,999,"SE",7.15,0,0,2,"2"
"5/15/2014 14:00",70,69.30664063,2,29,999,"SE",11.17,0,0,2,"2"
"5/15/2014 15:00",61,60.58627319,0,29,998,"SE",16.98,0,0,2,"2"
"5/15/2014 16:00",93,92.15742493,1,28,997,"SE",22.79,0,0,3,"3"
"5/15/2014 17:00",122,121.2096176,3,28,998,"SE",25.92,0,0,3,"3"
"5/15/2014 18:00",99,98.49850464,5,27,997,"SE",29.05,0,0,3,"3"
"5/15/2014 19:00",76,75.49934387,3,27,998,"SE",33.07,0,0,3,"3"
"5/15/2014 20:00",63,62.84932327,4,26,999,"SE",38.88,0,0,2,"2"
"5/15/2014 21:00",81,80.92290497,6,24,999,"SE",42.01,0,0,3,"3"
"5/15/2014 22:00",95,94.51293945,7,22,1000,"SE",45.14,0,0,3,"3"
"5/15/2014 23:00",69,68.63406372,6,21,1001,"NE",4.02,0,0,2,"2"
"5/16/2014 0:00",83,82.86679077,4,21,1001,"SE",1.79,0,0,3,"3"
"5/16/2014 1:00",127,126.411377,5,19,1001,"cv",0.89,0,0,3,"3"
"5/16/2014 2:00",108,107.0329819,6,18,1002,"NW",4.02,0,0,3,"3"
"5/16/2014 3:00",61,60.10180664,7,16,1002,"SE",0.89,0,0,2,"2"
"5/16/2014 4:00",45,44.41085052,8,14,1003,"cv",0.89,0,0,2,"2"
"5/16/2014 5:00",73,72.70346069,7,14,1004,"NE",1.79,0,0,2,"2"
"5/16/2014 6:00",65,64.66600037,9,16,1005,"NW",3.13,0,0,2,"2"
"5/16/2014 7:00",45,44.74712753,5,22,1006,"NW",6.26,0,0,2,"2"
"5/16/2014 8:00",38,37.80381775,3,23,1007,"NE",4.02,0,0,2,"2"
"5/16/2014 9:00",41,40.26213837,2,25,1008,"NE",11.17,0,0,2,"2"
"5/16/2014 10:00",180,179.5747375,4,26,1008,"NE",15.19,0,0,4,"4"
"5/16/2014 11:00",84,83.69334412,4,27,1008,"NE",19.21,0,0,3,"3"
"5/16/2014 12:00",71,70.21855164,3,27,1008,"SE",4.02,0,0,2,"2"
"5/16/2014 13:00",4,3.066679716,1,30,1008,"NW",4.02,0,0,1,"1"
"5/16/2014 14:00",52,51.352314,2,29,1007,"NE",3.13,0,0,2,"2"
"5/16/2014 15:00",9,8.288703918,1,29,1007,"NE",4.92,0,0,1,"1"
"5/16/2014 16:00",32,31.26708412,2,29,1006,"SE",3.13,0,0,1,"1"
"5/16/2014 17:00",39,38.55153275,3,29,1007,"NE",1.79,0,0,2,"2"
"5/16/2014 18:00",30,29.46104813,1,28,1007,"SE",3.13,0,0,1,"1"
"5/16/2014 19:00",10,9.252666473,5,26,1008,"SE",7.15,0,0,1,"1"
"5/16/2014 20:00",13,12.52849388,6,25,1009,"SE",12.07,0,0,1,"1"
"5/16/2014 21:00",39,38.80859756,5,23,1011,"SE",19.22,0,0,2,"2"
"5/16/2014 22:00",27,26.25173187,4,22,1012,"SE",24.14,0,0,1,"1"
"5/16/2014 23:00",86,85.24256897,6,20,1013,"SE",25.93,0,0,3,"3"
"5/17/2014 0:00",82,81.21257019,6,18,1013,"cv",0.89,0,0,3,"3"
"5/17/2014 1:00",63,62.61010361,6,18,1013,"cv",1.78,0,0,2,"2"
"5/17/2014 2:00",60,59.47530746,5,18,1013,"SE",1.79,0,0,2,"2"
"5/17/2014 3:00",100,99.16094208,6,16,1013,"cv",0.45,0,0,3,"3"
"5/17/2014 4:00",40,39.00163651,7,15,1013,"NE",0.89,0,0,2,"2"
"5/17/2014 5:00",30,29.92637825,8,15,1013,"NE",1.78,0,0,1,"1"
"5/17/2014 6:00",94,93.48724365,8,15,1014,"NE",2.67,0,0,3,"3"
"5/17/2014 7:00",21,20.3566227,9,18,1014,"NW",1.79,0,0,1,"1"
"5/17/2014 8:00",103,102.2220993,7,21,1015,"NW",4.92,0,0,3,"3"
"5/17/2014 9:00",85,84.01290131,5,22,1015,"cv",0.89,0,0,3,"3"
"5/17/2014 10:00",76,75.69542694,6,23,1015,"SE",1.79,0,0,3,"3"
"5/17/2014 11:00",122,121.0131683,7,25,1014,"cv",1.79,0,0,3,"3"
"5/17/2014 12:00",96,95.29734802,5,26,1013,"SE",4.02,0,0,3,"3"
"5/17/2014 13:00",91,90.099823,5,28,1012,"SE",9.83,0,0,3,"3"
"5/17/2014 14:00",59,58.44272232,5,28,1011,"SE",15.64,0,0,2,"2"
"5/17/2014 15:00",74,73.80754852,5,28,1010,"SE",21.45,0,0,2,"2"
"5/17/2014 16:00",63,62.79771042,5,28,1009,"SE",28.6,0,0,2,"2"
"5/17/2014 17:00",64,63.76463699,5,28,1009,"SE",35.75,0,0,2,"2"
"5/17/2014 18:00",44,43.60938644,5,27,1009,"SE",39.77,0,0,2,"2"
"5/17/2014 19:00",32,31.63022423,5,25,1010,"SE",43.79,0,0,1,"1"
"5/17/2014 20:00",40,39.00792313,5,24,1012,"SE",45.58,0,0,2,"2"
"5/17/2014 21:00",55,54.71650314,7,22,1012,"SE",47.37,0,1,2,"2"
"5/17/2014 22:00",48,47.91051102,7,21,1012,"SE",49.16,0,0,2,"2"
"5/17/2014 23:00",28,27.03565025,6,21,1011,"SE",52.29,0,0,1,"1"
"5/18/2014 0:00",24,23.0215168,6,20,1011,"SE",54.08,0,0,1,"1"
"5/18/2014 1:00",29,28.23176384,7,18,1011,"SE",55.87,0,0,1,"1"
"5/18/2014 2:00",63,62.83740616,7,17,1011,"SE",57.66,0,0,2,"2"
"5/18/2014 3:00",78,77.91821289,7,15,1010,"cv",0.89,0,0,3,"3"
"5/18/2014 4:00",79,78.35215759,8,14,1010,"SE",0.89,0,0,3,"3"
"5/18/2014 5:00",58,57.32174683,8,13,1010,"NE",0.89,0,0,2,"2"
"5/18/2014 6:00",50,49.24556732,8,16,1011,"cv",0.89,0,0,2,"2"
"5/18/2014 7:00",60,59.93610764,8,18,1011,"NE",0.89,0,0,2,"2"
"5/18/2014 8:00",103,102.4671631,9,21,1011,"cv",0.89,0,0,3,"3"
"5/18/2014 9:00",94,93.49428558,8,22,1011,"SE",1.79,0,0,3,"3"
"5/18/2014 10:00",103,102.0730438,8,25,1010,"cv",0.89,0,0,3,"3"
"5/18/2014 11:00",102,101.2334061,9,26,1010,"cv",1.78,0,0,3,"3"
"5/18/2014 12:00",107,106.5963593,9,27,1009,"cv",2.67,0,0,3,"3"
"5/18/2014 13:00",129,128.2503204,10,29,1008,"SE",4.02,0,0,3,"3"
"5/18/2014 14:00",181,180.4246826,10,30,1007,"SE",8.94,0,0,4,"4"
"5/18/2014 15:00",134,133.4174347,10,30,1006,"SE",14.75,0,0,3,"3"
"5/18/2014 16:00",133,132.1692047,10,30,1005,"SE",20.56,0,0,3,"3"
"5/18/2014 17:00",84,83.59220123,11,30,1004,"SE",27.71,0,0,3,"3"
"5/18/2014 18:00",93,92.47167969,12,29,1005,"SE",32.63,0,0,3,"3"
"5/18/2014 19:00",124,123.1283951,14,28,1005,"SE",37.55,0,0,3,"3"
"5/18/2014 20:00",149,148.3973846,13,28,1006,"SE",41.57,0,0,3,"3"
"5/18/2014 21:00",137,136.0045319,13,27,1006,"SE",44.7,0,0,3,"3"
"5/18/2014 22:00",126,125.498764,13,26,1006,"SE",49.62,0,1,3,"3"
"5/18/2014 23:00",103,102.6342239,13,25,1006,"SE",51.41,0,0,3,"3"
"5/19/2014 0:00",105,104.9976959,13,24,1006,"SE",53.2,0,0,3,"3"
"5/19/2014 1:00",114,113.9005661,14,20,1007,"NE",4.92,0,0,3,"3"
"5/19/2014 2:00",112,111.1055374,14,20,1006,"NW",4.02,0,1,3,"3"
"5/19/2014 3:00",111,110.0490036,15,18,1008,"NW",8.94,0,3,3,"3"
"5/19/2014 4:00",79,78.65647888,16,17,1008,"NE",3.13,0,5,3,"3"
"5/19/2014 5:00",81,80.81594086,16,17,1007,"cv",0.89,0,0,3,"3"
"5/19/2014 6:00",95,94.66178894,16,17,1007,"cv",2.68,0,1,3,"3"
"5/19/2014 7:00",84,83.94975281,17,18,1006,"cv",4.47,0,0,3,"3"
"5/19/2014 8:00",72,71.19264221,16,19,1007,"NW",1.79,0,0,2,"2"
"5/19/2014 9:00",97,96.25512695,17,21,1006,"cv",0.89,0,0,3,"3"
"5/19/2014 10:00",105,104.2427292,16,22,1006,"SE",1.79,0,0,3,"3"
"5/19/2014 11:00",76,75.68225861,16,24,1005,"SE",4.92,0,0,3,"3"
"5/19/2014 12:00",150,149.3287659,16,24,1005,"SE",8.05,0,0,3,"3"
"5/19/2014 13:00",161,160.8961487,16,25,1004,"SE",11.18,0,0,4,"4"
"5/19/2014 14:00",156,155.7343292,16,26,1003,"SE",12.97,0,0,4,"4"
"5/19/2014 15:00",163,162.5404358,15,28,1002,"SE",16.99,0,0,4,"4"
"5/19/2014 16:00",132,131.9257202,15,28,1001,"SE",21.01,0,0,3,"3"
"5/19/2014 17:00",141,140.3455048,14,28,1001,"SE",25.03,0,0,3,"3"
"5/19/2014 18:00",104,103.6442032,14,28,1001,"SE",26.82,0,0,3,"3"
"5/19/2014 19:00",140,139.4243927,16,26,1002,"SE",28.61,0,0,3,"3"
"5/19/2014 20:00",108,107.0176392,16,23,1002,"cv",0.89,0,0,3,"3"
"5/19/2014 21:00",110,109.7297058,16,23,1003,"SE",1.79,0,0,3,"3"
"5/19/2014 22:00",140,139.9730377,16,22,1003,"cv",0.89,0,0,3,"3"
"5/19/2014 23:00",139,138.3328094,16,21,1003,"cv",1.78,0,0,3,"3"
"5/20/2014 0:00",168,167.0485382,16,21,1003,"cv",2.67,0,0,4,"4"
"5/20/2014 1:00",166,165.9505463,16,20,1003,"cv",3.56,0,0,4,"4"
"5/20/2014 2:00",200,199.65625,16,20,1003,"cv",4.01,0,0,4,"4"
"5/20/2014 3:00",201,200.4069519,16,19,1003,"cv",4.9,0,0,4,"4"
"5/20/2014 4:00",203,202.9599915,15,18,1003,"NW",1.79,0,0,4,"4"
"5/20/2014 5:00",167,166.8472595,14,20,1004,"NE",4.92,0,0,4,"4"
"5/20/2014 6:00",145,144.0215302,12,20,1004,"NE",8.94,0,0,3,"3"
"5/20/2014 7:00",107,106.9373169,10,22,1005,"NE",13.86,0,0,3,"3"
"5/20/2014 8:00",42,41.49921417,8,23,1005,"NE",18.78,0,0,2,"2"
"5/20/2014 9:00",32,31.40481567,8,25,1006,"NE",23.7,0,0,1,"1"
"5/20/2014 10:00",9,8.188951492,8,26,1006,"NE",28.62,0,0,1,"1"
"5/20/2014 11:00",31,30.01719856,8,28,1005,"NE",32.64,0,0,1,"1"
"5/20/2014 12:00",9,8.742912292,9,29,1005,"SE",3.13,0,0,1,"1"
"5/20/2014 13:00",13,12.01944351,7,30,1004,"cv",0.89,0,0,1,"1"
"5/20/2014 14:00",4,3.412729025,6,31,1003,"cv",2.68,0,0,1,"1"
"5/20/2014 15:00",16,15.61486053,8,31,1003,"NE",1.79,0,0,1,"1"
"5/20/2014 16:00",18,17.30005646,8,32,1002,"SE",1.79,0,0,1,"1"
"5/20/2014 17:00",24,23.91744041,9,31,1002,"SE",4.92,0,0,1,"1"
"5/20/2014 18:00",17,16.4846611,7,31,1002,"SE",8.94,0,0,1,"1"
"5/20/2014 19:00",12,11.33874607,8,28,1002,"SE",12.07,0,0,1,"1"
"5/20/2014 20:00",57,56.24530411,15,26,1004,"SE",16.99,0,0,2,"2"
"5/20/2014 21:00",42,41.95825958,13,23,1005,"SE",21.91,0,0,2,"2"
"5/20/2014 22:00",115,114.339119,12,22,1006,"SE",26.83,0,0,3,"3"
"5/20/2014 23:00",101,100.8844833,10,21,1007,"SE",28.62,0,0,3,"3"
"5/21/2014 0:00",121,120.9761505,11,20,1006,"SE",31.75,0,0,3,"3"
"5/21/2014 1:00",94,93.27230072,12,19,1007,"cv",0.89,0,0,3,"3"
"5/21/2014 2:00",65,64.20793915,12,19,1006,"SE",1.79,0,0,2,"2"
"5/21/2014 3:00",64,63.0684166,11,18,1005,"cv",0.89,0,0,2,"2"
"5/21/2014 4:00",76,75.0322113,12,17,1006,"cv",1.78,0,0,3,"3"
"5/21/2014 5:00",71,70.20022583,12,16,1006,"NE",0.89,0,0,2,"2"
"5/21/2014 6:00",79,78.32512665,13,17,1007,"cv",0.89,0,0,3,"3"
"5/21/2014 7:00",90,89.38526917,13,19,1007,"cv",1.78,0,0,3,"3"
"5/21/2014 8:00",85,84.92177582,12,22,1007,"NW",3.13,0,0,3,"3"
"5/21/2014 9:00",102,101.8806,13,23,1008,"NW",6.26,0,0,3,"3"
"5/21/2014 10:00",84,83.27936554,13,24,1007,"cv",0.89,0,0,3,"3"
"5/21/2014 11:00",100,99.60760498,13,26,1006,"cv",2.68,0,0,3,"3"
"5/21/2014 12:00",111,110.5588913,13,27,1006,"cv",4.47,0,0,3,"3"
"5/21/2014 13:00",100,99.12140656,14,29,1005,"cv",6.26,0,0,3,"3"
"5/21/2014 14:00",92,91.74226379,13,30,1004,"SE",3.13,0,0,3,"3"
"5/21/2014 15:00",95,94.26838684,14,30,1003,"SE",6.26,0,0,3,"3"
"5/21/2014 16:00",114,113.846962,15,31,1003,"SE",10.28,0,0,3,"3"
"5/21/2014 17:00",135,134.7729492,15,31,1003,"SE",16.09,0,0,3,"3"
"5/21/2014 18:00",148,147.8773346,15,30,1003,"SE",19.22,0,0,3,"3"
"5/21/2014 19:00",143,142.6971741,17,28,1003,"SE",21.01,0,0,3,"3"
"5/21/2014 20:00",142,141.1244659,16,27,1004,"SE",22.8,0,0,3,"3"
"5/21/2014 21:00",147,146.2508698,16,26,1005,"SE",24.59,0,0,3,"3"
"5/21/2014 22:00",165,164.4277039,16,25,1005,"SE",26.38,0,0,4,"4"
"5/21/2014 23:00",154,153.2568665,16,24,1005,"SE",28.17,0,0,4,"4"
"5/22/2014 0:00",148,147.6724548,16,23,1005,"SE",31.3,0,0,3,"3"
"5/22/2014 1:00",146,145.4231415,15,23,1005,"SE",33.09,0,0,3,"3"
"5/22/2014 2:00",156,155.1820374,15,22,1005,"SE",34.88,0,0,4,"4"
"5/22/2014 3:00",175,174.8312836,15,20,1005,"cv",0.89,0,0,4,"4"
"5/22/2014 4:00",187,186.2332153,16,20,1005,"SE",3.13,0,0,4,"4"
"5/22/2014 5:00",188,187.1342621,16,19,1005,"cv",0.89,0,0,4,"4"
"5/22/2014 6:00",220,219.8668671,17,20,1006,"SE",0.89,0,0,4,"4"
"5/22/2014 7:00",243,242.6380005,18,21,1007,"cv",0.89,0,0,4,"4"
"5/22/2014 8:00",272,271.4658203,18,23,1007,"SE",1.79,0,0,4,"4"
"5/22/2014 9:00",269,268.7695007,18,25,1008,"cv",0.89,0,0,4,"4"
"5/22/2014 10:00",272,271.5858154,18,27,1007,"SE",1.79,0,0,4,"4"
"5/22/2014 11:00",259,258.5121765,18,29,1007,"SE",4.92,0,0,4,"4"
"5/22/2014 12:00",226,225.7573242,17,31,1007,"SE",9.84,0,0,4,"4"
"5/22/2014 13:00",181,180.2051086,15,33,1006,"SE",13.86,0,0,4,"4"
"5/22/2014 14:00",80,79.01580811,8,35,1006,"SE",21.01,0,0,3,"3"
"5/22/2014 15:00",64,63.16933823,9,35,1005,"SE",28.16,0,0,2,"2"
"5/22/2014 16:00",38,37.21696472,9,34,1005,"SE",36.21,0,0,2,"2"
"5/22/2014 17:00",37,36.95933533,9,34,1005,"SE",43.36,0,0,2,"2"
"5/22/2014 18:00",51,50.98483276,8,33,1005,"SE",49.17,0,0,2,"2"
"5/22/2014 19:00",49,48.83672333,9,31,1006,"SE",53.19,0,0,2,"2"
